timestamp,MSEC,point_id,_VAL,_ENG
29-FEB-2016 09:35:00.017,15,EDESAL.EGT166KI1,39.20,A
29-FEB-2016 09:35:00.017,15,EDESAL.EGT16K6I1,390.00,A
29-FEB-2016 09:35:00.017,15,EDESAL.EGT213_I1,9.50,A
29-FEB-2016 09:35:00.017,15,EDESAL.EGT266KI1,1.75,A
29-FEB-2016 09:50:00.017,15,EDESAL.EGT1_66IS,66.60,KV
29-FEB-2016 09:50:00.017,15,EDESAL.EGT1_6K6IS,6.60,KV
29-FEB-2016 09:50:00.017,15,EDESAL.EGT166KI1,40.80,A
29-FEB-2016 09:50:00.017,15,EDESAL.EGT16K6I1,400.00,A
29-FEB-2016 09:50:00.017,15,EDESAL.EGT213_I1,8.50,A
29-FEB-2016 09:50:00.017,15,EDESAL.EGT266KI1,1.50,A
29-FEB-2016 10:05:00.017,15,EDESAL.EGT1_66IS,66.60,KV
29-FEB-2016 10:05:00.017,15,EDESAL.EGT1_6K6IS,6.60,KV
29-FEB-2016 10:05:00.017,15,EDESAL.EGT166KI1,40.00,A
29-FEB-2016 10:05:00.017,15,EDESAL.EGT16K6I1,410.00,A
29-FEB-2016 10:05:00.017,15,EDESAL.EGT213_I1,9.00,A
29-FEB-2016 10:05:00.017,15,EDESAL.EGT266KI1,1.75,A
29-FEB-2016 10:20:00.017,15,EDESAL.EGT1_66IS,66.60,KV
29-FEB-2016 10:20:00.017,15,EDESAL.EGT1_6K6IS,6.60,KV
29-FEB-2016 10:20:00.017,15,EDESAL.EGT166KI1,40.80,A
29-FEB-2016 10:20:00.017,15,EDESAL.EGT16K6I1,390.00,A
29-FEB-2016 10:20:00.017,15,EDESAL.EGT213_I1,9.00,A
29-FEB-2016 10:20:00.017,15,EDESAL.EGT266KI1,1.75,A
29-FEB-2016 10:35:00.017,15,EDESAL.EGT1_66IS,66.60,KV
29-FEB-2016 10:35:00.017,15,EDESAL.EGT1_6K6IS,6.60,KV
29-FEB-2016 10:35:00.017,15,EDESAL.EGT166KI1,31.20,A
29-FEB-2016 10:35:00.017,15,EDESAL.EGT16K6I1,310.00,A
29-FEB-2016 10:35:00.017,15,EDESAL.EGT213_I1,9.00,A
29-FEB-2016 10:35:00.017,15,EDESAL.EGT266KI1,1.75,A
29-FEB-2016 10:50:00.017,15,EDESAL.EGT1_66IS,66.60,KV
29-FEB-2016 10:50:00.017,15,EDESAL.EGT1_6K6IS,6.60,KV
29-FEB-2016 10:50:00.017,15,EDESAL.EGT166KI1,34.40,A
29-FEB-2016 10:50:00.017,15,EDESAL.EGT16K6I1,340.00,A
29-FEB-2016 10:50:00.017,15,EDESAL.EGT213_I1,8.50,A
29-FEB-2016 10:50:00.017,15,EDESAL.EGT266KI1,1.75,A
29-FEB-2016 11:05:00.017,15,EDESAL.EGT1_66IS,66.60,KV
29-FEB-2016 11:05:00.017,15,EDESAL.EGT1_6K6IS,6.60,KV
